2016-02-15 14:34:25,409 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=a7f0dcc3-b785-4dd0-b92c-2cabc34535eb
2016-02-17 17:24:24,886 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=acd83c24-b319-4c2b-9822-000d3f933261
2016-02-17 17:31:53,376 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=63175b56-0161-426a-9bd2-33167d19eb8e
2016-02-17 17:31:53,784 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-17 17:31:53,791 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-17 17:31:54,304 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-17 17:31:54,309 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-17 17:31:54,314 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-17 17:31:54,318 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-17 17:31:54,323 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-17 17:31:54,328 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-17 17:31:54,332 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-17 17:31:54,336 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-02-17 17:31:54,340 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-02-17 17:31:54,345 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-02-17 17:31:54,350 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-02-17 17:31:54,354 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-02-17 17:31:54,359 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-02-17 17:31:54,364 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-02-17 17:31:54,379 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 2 controllers from config file.
2016-02-17 17:31:54,392 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\PhotonSample\deploy\ServerState.txt
2016-02-17 17:31:54,400 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-17 17:31:54,406 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-02-17 17:31:54,426 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=63175b56-0161-426a-9bd2-33167d19eb8e
2016-02-17 17:31:54,450 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=GameServer; AppPath=D:\PhotonSample\deploy\GameServer, Type=Chat.GameServer.ChatGameApplication 
2016-02-17 17:31:55,351 [13] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-17 17:31:55,357 [13] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-17 17:31:55,366 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 63175b56-0161-426a-9bd2-33167d19eb8e, Hostname , IPv6Address 
2016-02-17 17:31:55,452 [16] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=63175b56-0161-426a-9bd2-33167d19eb8e
2016-02-17 17:38:41,633 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=bb3c2491-6dd9-46d7-b8a0-de4ba116e139
2016-02-17 17:38:42,056 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-17 17:38:42,063 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-17 17:38:42,544 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-17 17:38:42,549 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-17 17:38:42,554 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-17 17:38:42,558 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-17 17:38:42,563 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-17 17:38:42,567 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-17 17:38:42,571 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-17 17:38:42,575 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-02-17 17:38:42,581 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-02-17 17:38:42,585 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-02-17 17:38:42,589 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-02-17 17:38:42,594 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-02-17 17:38:42,599 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-02-17 17:38:42,603 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-02-17 17:38:42,619 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 2 controllers from config file.
2016-02-17 17:38:42,632 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\PhotonSample\deploy\ServerState.txt
2016-02-17 17:38:42,638 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-17 17:38:42,645 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-02-17 17:38:42,662 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=bb3c2491-6dd9-46d7-b8a0-de4ba116e139
2016-02-17 17:38:42,688 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=GameServer; AppPath=D:\PhotonSample\deploy\GameServer, Type=Chat.GameServer.ChatGameApplication 
2016-02-17 17:38:43,467 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-17 17:38:43,472 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-17 17:38:43,482 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID bb3c2491-6dd9-46d7-b8a0-de4ba116e139, Hostname , IPv6Address 
2016-02-17 17:38:43,576 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=bb3c2491-6dd9-46d7-b8a0-de4ba116e139
2016-02-17 17:50:40,812 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=b3c011db-52c7-464e-a873-7e6452114d2c
2016-02-17 17:50:40,925 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-17 17:50:40,933 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-17 17:50:41,432 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-17 17:50:41,437 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-17 17:50:41,443 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-17 17:50:41,448 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-17 17:50:41,453 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-17 17:50:41,457 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-17 17:50:41,462 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-17 17:50:41,466 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-02-17 17:50:41,471 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-02-17 17:50:41,476 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-02-17 17:50:41,481 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-02-17 17:50:41,486 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-02-17 17:50:41,490 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-02-17 17:50:41,495 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-02-17 17:50:41,511 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 2 controllers from config file.
2016-02-17 17:50:41,524 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\PhotonSample\deploy\ServerState.txt
2016-02-17 17:50:41,532 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-17 17:50:41,537 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-02-17 17:50:41,552 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b3c011db-52c7-464e-a873-7e6452114d2c
2016-02-17 17:50:41,576 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=GameServer; AppPath=D:\PhotonSample\deploy\GameServer, Type=Chat.GameServer.ChatGameApplication 
2016-02-17 17:50:42,351 [13] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-17 17:50:42,356 [13] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-17 17:50:42,366 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID b3c011db-52c7-464e-a873-7e6452114d2c, Hostname , IPv6Address 
2016-02-17 17:50:42,454 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=b3c011db-52c7-464e-a873-7e6452114d2c
2016-02-17 17:53:13,947 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=d402c652-8ae1-4249-a281-31c4562d647e
2016-02-17 17:53:14,048 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-17 17:53:14,056 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-17 17:53:14,460 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-17 17:53:14,465 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-17 17:53:14,470 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-17 17:53:14,475 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-17 17:53:14,480 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-17 17:53:14,485 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-17 17:53:14,490 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-17 17:53:14,494 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-02-17 17:53:14,499 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-02-17 17:53:14,504 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-02-17 17:53:14,510 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-02-17 17:53:14,517 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-02-17 17:53:14,523 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-02-17 17:53:14,528 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-02-17 17:53:14,545 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 2 controllers from config file.
2016-02-17 17:53:14,560 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\PhotonSample\deploy\ServerState.txt
2016-02-17 17:53:14,566 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-17 17:53:14,571 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-02-17 17:53:14,586 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=d402c652-8ae1-4249-a281-31c4562d647e
2016-02-17 17:53:14,612 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=GameServer; AppPath=D:\PhotonSample\deploy\GameServer, Type=Chat.GameServer.ChatGameApplication 
2016-02-17 17:53:15,356 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-17 17:53:15,361 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-17 17:53:15,370 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID d402c652-8ae1-4249-a281-31c4562d647e, Hostname , IPv6Address 
2016-02-17 17:53:15,463 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=d402c652-8ae1-4249-a281-31c4562d647e
2016-02-17 18:00:36,931 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=eac7aec4-7a32-4cdd-85d1-ae730c938faa
2016-02-17 18:00:37,023 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-17 18:00:37,030 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-17 18:00:37,432 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-17 18:00:37,438 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
